,Unnamed: 0,honors,experience,gpa,scholarship_tag,scholarship_name
2697,697,0,3,3.27,16,Beasiswa BRIlian Future Scholarship
2698,698,3,2,3.35,16,Beasiswa BRIlian Future Scholarship
2699,699,2,2,3.59,16,Beasiswa BRIlian Future Scholarship
2700,700,1,3,3.75,16,Beasiswa BRIlian Future Scholarship
2701,701,2,3,3.32,16,Beasiswa BRIlian Future Scholarship
2702,702,2,3,3.69,16,Beasiswa BRIlian Future Scholarship
2703,703,0,2,3.9,16,Beasiswa BRIlian Future Scholarship
2704,704,2,3,3.34,16,Beasiswa BRIlian Future Scholarship
2705,705,0,2,3.94,16,Beasiswa BRIlian Future Scholarship
2706,706,4,2,3.74,16,Beasiswa BRIlian Future Scholarship
2707,707,0,4,3.27,16,Beasiswa BRIlian Future Scholarship
2708,708,2,2,3.3,16,Beasiswa BRIlian Future Scholarship
2709,709,0,2,3.29,16,Beasiswa BRIlian Future Scholarship
2710,710,0,4,3.72,16,Beasiswa BRIlian Future Scholarship
2711,711,2,3,3.66,16,Beasiswa BRIlian Future Scholarship
2712,712,0,4,3.88,16,Beasiswa BRIlian Future Scholarship
2713,713,1,2,3.75,16,Beasiswa BRIlian Future Scholarship
2714,714,0,3,3.56,16,Beasiswa BRIlian Future Scholarship
2715,715,2,3,3.77,16,Beasiswa BRIlian Future Scholarship
2716,716,2,3,3.73,16,Beasiswa BRIlian Future Scholarship
2717,717,2,4,3.64,16,Beasiswa BRIlian Future Scholarship
2718,718,1,4,3.63,16,Beasiswa BRIlian Future Scholarship
2719,719,2,3,3.82,16,Beasiswa BRIlian Future Scholarship
2720,720,2,3,3.75,16,Beasiswa BRIlian Future Scholarship
2721,721,0,2,3.9,16,Beasiswa BRIlian Future Scholarship
2722,722,0,2,3.54,16,Beasiswa BRIlian Future Scholarship
2723,723,2,4,3.56,16,Beasiswa BRIlian Future Scholarship
2724,724,1,4,3.64,16,Beasiswa BRIlian Future Scholarship
2725,725,2,3,3.72,16,Beasiswa BRIlian Future Scholarship
2726,726,0,4,3.67,16,Beasiswa BRIlian Future Scholarship
2727,727,1,2,3.53,16,Beasiswa BRIlian Future Scholarship
2728,728,4,4,3.63,16,Beasiswa BRIlian Future Scholarship
2729,729,2,2,3.92,16,Beasiswa BRIlian Future Scholarship
2730,730,1,3,3.64,16,Beasiswa BRIlian Future Scholarship
2731,731,4,2,3.84,16,Beasiswa BRIlian Future Scholarship
2732,732,1,3,3.81,16,Beasiswa BRIlian Future Scholarship
2733,733,2,3,3.47,16,Beasiswa BRIlian Future Scholarship
2734,734,0,4,3.93,16,Beasiswa BRIlian Future Scholarship
2735,735,3,2,3.37,16,Beasiswa BRIlian Future Scholarship
2736,736,4,3,3.68,16,Beasiswa BRIlian Future Scholarship
2737,737,2,3,3.46,16,Beasiswa BRIlian Future Scholarship
2738,738,2,3,3.35,16,Beasiswa BRIlian Future Scholarship
2739,739,1,4,3.33,16,Beasiswa BRIlian Future Scholarship
2740,740,0,4,3.99,16,Beasiswa BRIlian Future Scholarship
2741,741,1,4,3.94,16,Beasiswa BRIlian Future Scholarship
2742,742,2,3,3.58,16,Beasiswa BRIlian Future Scholarship
2743,743,2,3,3.95,16,Beasiswa BRIlian Future Scholarship
2744,744,1,3,3.34,16,Beasiswa BRIlian Future Scholarship
2745,745,2,2,3.38,16,Beasiswa BRIlian Future Scholarship
2746,746,1,2,3.83,16,Beasiswa BRIlian Future Scholarship
2747,747,2,3,3.75,16,Beasiswa BRIlian Future Scholarship
2748,748,3,4,3.67,16,Beasiswa BRIlian Future Scholarship
2749,749,1,2,3.27,16,Beasiswa BRIlian Future Scholarship
2750,750,0,4,3.65,16,Beasiswa BRIlian Future Scholarship
2751,751,2,3,3.56,16,Beasiswa BRIlian Future Scholarship
2752,752,1,3,3.47,16,Beasiswa BRIlian Future Scholarship
2753,753,2,2,3.85,16,Beasiswa BRIlian Future Scholarship
2754,754,4,4,3.33,16,Beasiswa BRIlian Future Scholarship
2755,755,0,3,3.4,16,Beasiswa BRIlian Future Scholarship
2756,756,1,4,3.28,16,Beasiswa BRIlian Future Scholarship
2757,757,2,3,3.88,16,Beasiswa BRIlian Future Scholarship
2758,758,1,4,3.67,16,Beasiswa BRIlian Future Scholarship
2759,759,3,3,3.52,16,Beasiswa BRIlian Future Scholarship
2760,760,2,4,3.28,16,Beasiswa BRIlian Future Scholarship
2761,761,0,4,3.4,16,Beasiswa BRIlian Future Scholarship
2762,762,0,2,3.91,16,Beasiswa BRIlian Future Scholarship
2763,763,2,4,3.29,16,Beasiswa BRIlian Future Scholarship
2764,764,2,2,3.86,16,Beasiswa BRIlian Future Scholarship
2765,765,2,4,3.34,16,Beasiswa BRIlian Future Scholarship
2766,766,0,2,3.27,16,Beasiswa BRIlian Future Scholarship
2767,767,2,4,3.91,16,Beasiswa BRIlian Future Scholarship
2768,768,2,2,3.3,16,Beasiswa BRIlian Future Scholarship
2769,769,2,2,3.71,16,Beasiswa BRIlian Future Scholarship
2770,770,1,3,3.4,16,Beasiswa BRIlian Future Scholarship
2771,771,3,2,3.65,16,Beasiswa BRIlian Future Scholarship
2772,772,0,3,3.27,16,Beasiswa BRIlian Future Scholarship
2773,773,2,2,3.48,16,Beasiswa BRIlian Future Scholarship
2774,774,0,4,3.67,16,Beasiswa BRIlian Future Scholarship
2775,775,1,4,3.96,16,Beasiswa BRIlian Future Scholarship
2776,776,2,2,3.51,16,Beasiswa BRIlian Future Scholarship
2777,777,2,3,3.47,16,Beasiswa BRIlian Future Scholarship
2778,778,1,3,3.37,16,Beasiswa BRIlian Future Scholarship
2779,779,1,4,3.7,16,Beasiswa BRIlian Future Scholarship
2780,780,2,3,3.6,16,Beasiswa BRIlian Future Scholarship
2781,781,1,4,3.55,16,Beasiswa BRIlian Future Scholarship
2782,782,0,1,3.46,16,Beasiswa BRIlian Future Scholarship
2783,783,2,3,3.51,16,Beasiswa BRIlian Future Scholarship
2784,784,2,2,3.7,16,Beasiswa BRIlian Future Scholarship
2785,785,2,3,3.9,16,Beasiswa BRIlian Future Scholarship
2786,786,1,3,3.33,16,Beasiswa BRIlian Future Scholarship
2787,787,0,3,3.95,16,Beasiswa BRIlian Future Scholarship
2788,788,1,4,3.6,16,Beasiswa BRIlian Future Scholarship
2789,789,2,2,3.68,16,Beasiswa BRIlian Future Scholarship
2790,790,2,3,3.86,16,Beasiswa BRIlian Future Scholarship
2791,791,1,4,3.66,16,Beasiswa BRIlian Future Scholarship
2792,792,2,4,3.69,16,Beasiswa BRIlian Future Scholarship
2793,793,1,3,3.89,16,Beasiswa BRIlian Future Scholarship
2794,794,2,4,3.54,16,Beasiswa BRIlian Future Scholarship
2795,795,1,2,3.99,16,Beasiswa BRIlian Future Scholarship
2796,796,2,3,3.53,16,Beasiswa BRIlian Future Scholarship
2797,797,4,3,3.82,16,Beasiswa BRIlian Future Scholarship
2798,798,1,2,3.71,16,Beasiswa BRIlian Future Scholarship
2799,799,2,4,3.3,16,Beasiswa BRIlian Future Scholarship
2800,800,2,3,3.83,16,Beasiswa BRIlian Future Scholarship
2801,801,2,2,3.77,16,Beasiswa BRIlian Future Scholarship
2802,802,0,4,3.73,16,Beasiswa BRIlian Future Scholarship
2803,803,0,3,3.8,16,Beasiswa BRIlian Future Scholarship
2804,804,2,4,3.77,16,Beasiswa BRIlian Future Scholarship
2805,805,3,1,3.68,16,Beasiswa BRIlian Future Scholarship
2806,806,2,4,3.32,16,Beasiswa BRIlian Future Scholarship
2807,807,0,4,3.84,16,Beasiswa BRIlian Future Scholarship
2808,808,2,3,3.44,16,Beasiswa BRIlian Future Scholarship
2809,809,1,2,3.8,16,Beasiswa BRIlian Future Scholarship
2810,810,2,3,3.97,16,Beasiswa BRIlian Future Scholarship
2811,811,2,3,3.28,16,Beasiswa BRIlian Future Scholarship
2812,812,0,3,3.64,16,Beasiswa BRIlian Future Scholarship
2813,813,2,3,3.54,16,Beasiswa BRIlian Future Scholarship
2814,814,0,3,3.27,16,Beasiswa BRIlian Future Scholarship
2815,815,1,3,3.84,16,Beasiswa BRIlian Future Scholarship
2816,816,0,2,3.6,16,Beasiswa BRIlian Future Scholarship
2817,817,2,4,3.75,16,Beasiswa BRIlian Future Scholarship
2818,818,2,3,3.71,16,Beasiswa BRIlian Future Scholarship
2819,819,2,2,3.63,16,Beasiswa BRIlian Future Scholarship
2820,820,0,3,3.83,16,Beasiswa BRIlian Future Scholarship
2821,821,1,4,3.76,16,Beasiswa BRIlian Future Scholarship
2822,822,1,4,3.47,16,Beasiswa BRIlian Future Scholarship
2823,823,2,4,3.94,16,Beasiswa BRIlian Future Scholarship
2824,824,0,3,3.83,16,Beasiswa BRIlian Future Scholarship
2825,825,2,4,3.29,16,Beasiswa BRIlian Future Scholarship
2826,826,0,4,3.83,16,Beasiswa BRIlian Future Scholarship
2827,827,2,3,3.27,16,Beasiswa BRIlian Future Scholarship
2828,828,2,3,3.43,16,Beasiswa BRIlian Future Scholarship
2829,829,0,3,3.34,16,Beasiswa BRIlian Future Scholarship
2830,830,3,4,3.69,16,Beasiswa BRIlian Future Scholarship
2831,831,0,4,3.29,16,Beasiswa BRIlian Future Scholarship
2832,832,1,4,3.8,16,Beasiswa BRIlian Future Scholarship
2833,833,0,2,3.65,16,Beasiswa BRIlian Future Scholarship
2834,834,0,4,3.95,16,Beasiswa BRIlian Future Scholarship
2835,835,0,4,3.45,16,Beasiswa BRIlian Future Scholarship
2836,836,2,3,3.98,16,Beasiswa BRIlian Future Scholarship
2837,837,1,3,3.6,16,Beasiswa BRIlian Future Scholarship
2838,838,2,2,3.86,16,Beasiswa BRIlian Future Scholarship
2839,839,1,3,3.29,16,Beasiswa BRIlian Future Scholarship
2840,840,0,3,3.25,16,Beasiswa BRIlian Future Scholarship
2841,841,2,2,3.76,16,Beasiswa BRIlian Future Scholarship
2842,842,1,3,3.63,16,Beasiswa BRIlian Future Scholarship
2843,843,1,2,3.69,16,Beasiswa BRIlian Future Scholarship
2844,844,1,2,3.73,16,Beasiswa BRIlian Future Scholarship
2845,845,2,1,3.33,16,Beasiswa BRIlian Future Scholarship
2846,846,0,3,3.82,16,Beasiswa BRIlian Future Scholarship
2847,847,0,3,3.67,16,Beasiswa BRIlian Future Scholarship
2848,848,2,3,3.64,16,Beasiswa BRIlian Future Scholarship
2849,849,0,2,3.26,16,Beasiswa BRIlian Future Scholarship
2850,850,1,3,3.37,16,Beasiswa BRIlian Future Scholarship
2851,851,2,3,3.42,16,Beasiswa BRIlian Future Scholarship
2852,852,3,4,3.46,16,Beasiswa BRIlian Future Scholarship
2853,853,1,1,3.93,16,Beasiswa BRIlian Future Scholarship
2854,854,2,4,3.34,16,Beasiswa BRIlian Future Scholarship
2855,855,0,2,3.48,16,Beasiswa BRIlian Future Scholarship
2856,856,1,3,3.99,16,Beasiswa BRIlian Future Scholarship
2857,857,2,4,3.47,16,Beasiswa BRIlian Future Scholarship
2858,858,0,3,3.7,16,Beasiswa BRIlian Future Scholarship
2859,859,0,4,3.97,16,Beasiswa BRIlian Future Scholarship
2860,860,1,3,3.85,16,Beasiswa BRIlian Future Scholarship
2861,861,2,4,3.39,16,Beasiswa BRIlian Future Scholarship
2862,862,2,2,3.57,16,Beasiswa BRIlian Future Scholarship
2863,863,2,2,3.81,16,Beasiswa BRIlian Future Scholarship
2864,864,2,4,3.97,16,Beasiswa BRIlian Future Scholarship
2865,865,2,4,3.52,16,Beasiswa BRIlian Future Scholarship
2866,866,1,4,3.56,16,Beasiswa BRIlian Future Scholarship
2867,867,4,3,3.51,16,Beasiswa BRIlian Future Scholarship
2868,868,0,2,3.68,16,Beasiswa BRIlian Future Scholarship
2869,869,1,3,3.47,16,Beasiswa BRIlian Future Scholarship
2870,870,2,2,3.52,16,Beasiswa BRIlian Future Scholarship
2871,871,2,1,3.96,16,Beasiswa BRIlian Future Scholarship
2872,872,2,3,3.56,16,Beasiswa BRIlian Future Scholarship
2873,873,2,2,3.37,16,Beasiswa BRIlian Future Scholarship
2874,874,0,1,3.78,16,Beasiswa BRIlian Future Scholarship
2875,875,1,3,3.32,16,Beasiswa BRIlian Future Scholarship
2876,876,2,3,3.97,16,Beasiswa BRIlian Future Scholarship
2877,877,1,3,3.83,16,Beasiswa BRIlian Future Scholarship
2878,878,1,4,3.87,16,Beasiswa BRIlian Future Scholarship
2879,879,0,3,3.33,16,Beasiswa BRIlian Future Scholarship
2880,880,0,2,3.74,16,Beasiswa BRIlian Future Scholarship
2881,881,0,1,3.87,16,Beasiswa BRIlian Future Scholarship
2882,882,1,4,3.4,16,Beasiswa BRIlian Future Scholarship
2883,883,2,4,3.37,16,Beasiswa BRIlian Future Scholarship
2884,884,2,3,3.44,16,Beasiswa BRIlian Future Scholarship
2885,885,0,2,3.95,16,Beasiswa BRIlian Future Scholarship
2886,886,0,2,3.45,16,Beasiswa BRIlian Future Scholarship
2887,887,2,4,3.57,16,Beasiswa BRIlian Future Scholarship
2888,888,3,4,3.79,16,Beasiswa BRIlian Future Scholarship
2889,889,1,3,3.3,16,Beasiswa BRIlian Future Scholarship
2890,890,0,3,3.4,16,Beasiswa BRIlian Future Scholarship
2891,891,1,2,3.31,16,Beasiswa BRIlian Future Scholarship
2892,892,2,3,3.43,16,Beasiswa BRIlian Future Scholarship
2893,893,0,3,3.47,16,Beasiswa BRIlian Future Scholarship
2894,894,2,2,3.26,16,Beasiswa BRIlian Future Scholarship
2895,895,1,2,3.29,16,Beasiswa BRIlian Future Scholarship
2896,896,1,3,3.76,16,Beasiswa BRIlian Future Scholarship
2897,897,2,4,3.69,16,Beasiswa BRIlian Future Scholarship
2898,898,2,4,3.71,16,Beasiswa BRIlian Future Scholarship
2899,899,2,3,3.33,16,Beasiswa BRIlian Future Scholarship
2900,900,1,2,3.85,16,Beasiswa BRIlian Future Scholarship
2901,901,0,1,3.61,16,Beasiswa BRIlian Future Scholarship
2902,902,1,2,3.67,16,Beasiswa BRIlian Future Scholarship
2903,903,2,3,3.73,16,Beasiswa BRIlian Future Scholarship
2904,904,1,2,3.96,16,Beasiswa BRIlian Future Scholarship
2905,905,1,3,3.55,16,Beasiswa BRIlian Future Scholarship
2906,906,0,1,3.39,16,Beasiswa BRIlian Future Scholarship
2907,907,1,3,3.35,16,Beasiswa BRIlian Future Scholarship
2908,908,0,4,3.43,16,Beasiswa BRIlian Future Scholarship
2909,909,3,3,3.48,16,Beasiswa BRIlian Future Scholarship
2910,910,1,3,3.53,16,Beasiswa BRIlian Future Scholarship
2911,911,2,3,3.41,16,Beasiswa BRIlian Future Scholarship
2912,912,0,2,3.58,16,Beasiswa BRIlian Future Scholarship
2913,913,1,3,3.61,16,Beasiswa BRIlian Future Scholarship
2914,914,1,2,3.79,16,Beasiswa BRIlian Future Scholarship
2915,915,0,4,3.48,16,Beasiswa BRIlian Future Scholarship
2916,916,2,3,3.74,16,Beasiswa BRIlian Future Scholarship
2917,917,2,3,3.41,16,Beasiswa BRIlian Future Scholarship
2918,918,0,4,3.94,16,Beasiswa BRIlian Future Scholarship
2919,919,0,2,3.91,16,Beasiswa BRIlian Future Scholarship
2920,920,1,4,3.25,16,Beasiswa BRIlian Future Scholarship
2921,921,1,2,3.62,16,Beasiswa BRIlian Future Scholarship
2922,922,0,4,3.4,16,Beasiswa BRIlian Future Scholarship
2923,923,1,4,3.56,16,Beasiswa BRIlian Future Scholarship
2924,924,2,4,3.51,16,Beasiswa BRIlian Future Scholarship
2925,925,2,3,3.8,16,Beasiswa BRIlian Future Scholarship
2926,926,0,1,3.46,16,Beasiswa BRIlian Future Scholarship
2927,927,2,4,3.93,16,Beasiswa BRIlian Future Scholarship
2928,928,2,4,3.36,16,Beasiswa BRIlian Future Scholarship
2929,929,2,2,3.63,16,Beasiswa BRIlian Future Scholarship
2930,930,3,3,3.93,16,Beasiswa BRIlian Future Scholarship
2931,931,2,3,3.68,16,Beasiswa BRIlian Future Scholarship
2932,932,0,4,3.74,16,Beasiswa BRIlian Future Scholarship
2933,933,0,3,3.92,16,Beasiswa BRIlian Future Scholarship
2934,934,2,3,3.65,16,Beasiswa BRIlian Future Scholarship
2935,935,2,4,3.31,16,Beasiswa BRIlian Future Scholarship
2936,936,3,4,3.54,16,Beasiswa BRIlian Future Scholarship
2937,937,2,4,3.81,16,Beasiswa BRIlian Future Scholarship
2938,938,2,3,3.32,16,Beasiswa BRIlian Future Scholarship
2939,939,0,1,3.85,16,Beasiswa BRIlian Future Scholarship
2940,940,1,3,3.64,16,Beasiswa BRIlian Future Scholarship
2941,941,2,4,3.73,16,Beasiswa BRIlian Future Scholarship
2942,942,1,4,3.82,16,Beasiswa BRIlian Future Scholarship
2943,943,2,4,3.32,16,Beasiswa BRIlian Future Scholarship
2944,944,0,3,3.5,16,Beasiswa BRIlian Future Scholarship
2945,945,2,4,3.29,16,Beasiswa BRIlian Future Scholarship
2946,946,1,3,3.9,16,Beasiswa BRIlian Future Scholarship
2947,947,3,4,3.85,16,Beasiswa BRIlian Future Scholarship
2948,948,1,3,3.51,16,Beasiswa BRIlian Future Scholarship
2949,949,0,4,3.98,16,Beasiswa BRIlian Future Scholarship
2950,950,2,4,3.93,16,Beasiswa BRIlian Future Scholarship
2951,951,1,3,3.45,16,Beasiswa BRIlian Future Scholarship
2952,952,4,3,3.57,16,Beasiswa BRIlian Future Scholarship
2953,953,1,4,3.31,16,Beasiswa BRIlian Future Scholarship
2954,954,0,2,3.46,16,Beasiswa BRIlian Future Scholarship
2955,955,1,4,3.8,16,Beasiswa BRIlian Future Scholarship
2956,956,0,3,3.63,16,Beasiswa BRIlian Future Scholarship
2957,957,2,3,3.79,16,Beasiswa BRIlian Future Scholarship
2958,958,3,4,3.64,16,Beasiswa BRIlian Future Scholarship
2959,959,0,3,3.36,16,Beasiswa BRIlian Future Scholarship
2960,960,0,2,3.71,16,Beasiswa BRIlian Future Scholarship
2961,961,1,2,3.61,16,Beasiswa BRIlian Future Scholarship
2962,962,1,3,3.85,16,Beasiswa BRIlian Future Scholarship
2963,963,0,2,3.61,16,Beasiswa BRIlian Future Scholarship
2964,964,2,4,3.7,16,Beasiswa BRIlian Future Scholarship
2965,965,2,4,3.91,16,Beasiswa BRIlian Future Scholarship
2966,966,2,2,3.42,16,Beasiswa BRIlian Future Scholarship
2967,967,4,2,3.26,16,Beasiswa BRIlian Future Scholarship
2968,968,1,3,3.94,16,Beasiswa BRIlian Future Scholarship
2969,969,1,2,3.34,16,Beasiswa BRIlian Future Scholarship
2970,970,3,3,3.3,16,Beasiswa BRIlian Future Scholarship
2971,971,1,4,3.97,16,Beasiswa BRIlian Future Scholarship
2972,972,2,2,3.56,16,Beasiswa BRIlian Future Scholarship
2973,973,0,3,3.65,16,Beasiswa BRIlian Future Scholarship
2974,974,1,4,3.53,16,Beasiswa BRIlian Future Scholarship
2975,975,2,1,3.29,16,Beasiswa BRIlian Future Scholarship
2976,976,4,3,3.37,16,Beasiswa BRIlian Future Scholarship
2977,977,1,4,3.92,16,Beasiswa BRIlian Future Scholarship
2978,978,1,4,3.66,16,Beasiswa BRIlian Future Scholarship
2979,979,0,3,3.86,16,Beasiswa BRIlian Future Scholarship
2980,980,0,3,3.53,16,Beasiswa BRIlian Future Scholarship
2981,981,2,4,3.78,16,Beasiswa BRIlian Future Scholarship
2982,982,2,4,3.51,16,Beasiswa BRIlian Future Scholarship
2983,983,2,3,3.95,16,Beasiswa BRIlian Future Scholarship
2984,984,3,4,3.38,16,Beasiswa BRIlian Future Scholarship
2985,985,2,3,3.42,16,Beasiswa BRIlian Future Scholarship
2986,986,3,2,3.41,16,Beasiswa BRIlian Future Scholarship
2987,987,0,4,3.7,16,Beasiswa BRIlian Future Scholarship
2988,988,0,4,3.3,16,Beasiswa BRIlian Future Scholarship
2989,989,2,3,3.4,16,Beasiswa BRIlian Future Scholarship
2990,990,4,2,3.28,16,Beasiswa BRIlian Future Scholarship
2991,991,4,2,3.86,16,Beasiswa BRIlian Future Scholarship
2992,992,2,3,3.52,16,Beasiswa BRIlian Future Scholarship
2993,993,2,3,3.45,16,Beasiswa BRIlian Future Scholarship
2994,994,3,4,3.88,16,Beasiswa BRIlian Future Scholarship
2995,995,1,3,3.84,16,Beasiswa BRIlian Future Scholarship
2996,996,0,2,3.47,16,Beasiswa BRIlian Future Scholarship
2997,997,2,2,3.69,16,Beasiswa BRIlian Future Scholarship
2998,998,1,4,3.26,16,Beasiswa BRIlian Future Scholarship
2999,999,4,3,3.65,16,Beasiswa BRIlian Future Scholarship
3000,0,2,4,3.95,18,Beasiswa BSI
3001,1,2,3,3.32,18,Beasiswa BSI
3002,2,2,3,3.28,18,Beasiswa BSI
3003,3,0,3,3.24,18,Beasiswa BSI
3004,4,0,2,3.31,18,Beasiswa BSI
3005,5,2,4,3.01,18,Beasiswa BSI
3006,6,2,4,3.03,18,Beasiswa BSI
3007,7,2,3,3.21,18,Beasiswa BSI
3008,8,4,3,3.8,18,Beasiswa BSI
3009,9,3,4,3.71,18,Beasiswa BSI
3010,10,0,3,3.71,18,Beasiswa BSI
3011,11,2,2,3.72,18,Beasiswa BSI
3012,12,0,4,3.87,18,Beasiswa BSI
3013,13,2,2,3.3,18,Beasiswa BSI
3014,14,0,4,3.16,18,Beasiswa BSI
3015,15,0,3,3.68,18,Beasiswa BSI
3016,16,2,3,3.61,18,Beasiswa BSI
3017,17,0,4,3.87,18,Beasiswa BSI
3018,18,0,4,3.4,18,Beasiswa BSI
3019,19,2,4,3.52,18,Beasiswa BSI
3020,20,0,3,3.37,18,Beasiswa BSI
3021,21,2,4,3.76,18,Beasiswa BSI
3022,22,0,4,3.64,18,Beasiswa BSI
3023,23,0,3,3.04,18,Beasiswa BSI
3024,24,1,4,3.95,18,Beasiswa BSI
3025,25,0,3,3.16,18,Beasiswa BSI
3026,26,2,4,3.34,18,Beasiswa BSI
3027,27,0,4,3.3,18,Beasiswa BSI
3028,28,0,4,3.67,18,Beasiswa BSI
3029,29,0,4,3.6,18,Beasiswa BSI
3030,30,0,4,3.38,18,Beasiswa BSI
3031,31,2,3,3.93,18,Beasiswa BSI
3032,32,0,4,3.71,18,Beasiswa BSI
3033,33,2,3,3.23,18,Beasiswa BSI
3034,34,4,4,3.06,18,Beasiswa BSI
3035,35,3,3,3.13,18,Beasiswa BSI
3036,36,1,4,3.2,18,Beasiswa BSI
3037,37,1,2,3.14,18,Beasiswa BSI
3038,38,0,3,3.39,18,Beasiswa BSI
3039,39,2,4,3.68,18,Beasiswa BSI
3040,40,0,2,3.37,18,Beasiswa BSI
3041,41,2,4,3.1,18,Beasiswa BSI
3042,42,1,2,3.8,18,Beasiswa BSI
3043,43,2,3,3.26,18,Beasiswa BSI
3044,44,0,3,3.47,18,Beasiswa BSI
3045,45,2,4,3.97,18,Beasiswa BSI
3046,46,2,4,3.45,18,Beasiswa BSI
3047,47,2,2,3.77,18,Beasiswa BSI
3048,48,2,3,3.96,18,Beasiswa BSI
3049,49,2,3,3.88,18,Beasiswa BSI
3050,50,2,4,3.77,18,Beasiswa BSI
3051,51,2,3,3.02,18,Beasiswa BSI
3052,52,0,3,3.77,18,Beasiswa BSI
3053,53,3,2,3.73,18,Beasiswa BSI
3054,54,0,4,3.73,18,Beasiswa BSI
3055,55,2,4,3.24,18,Beasiswa BSI
3056,56,0,3,3.37,18,Beasiswa BSI
3057,57,1,2,3.63,18,Beasiswa BSI
3058,58,0,3,3.85,18,Beasiswa BSI
3059,59,2,2,3.79,18,Beasiswa BSI
3060,60,2,3,3.78,18,Beasiswa BSI
3061,61,0,2,3.85,18,Beasiswa BSI
3062,62,0,3,3.88,18,Beasiswa BSI
3063,63,2,3,3.09,18,Beasiswa BSI
3064,64,0,4,3.24,18,Beasiswa BSI
3065,65,0,4,3.16,18,Beasiswa BSI
3066,66,0,3,3.58,18,Beasiswa BSI
3067,67,2,3,3.37,18,Beasiswa BSI
3068,68,2,3,3.4,18,Beasiswa BSI
3069,69,0,3,3.57,18,Beasiswa BSI
3070,70,1,4,3.97,18,Beasiswa BSI
3071,71,2,4,3.52,18,Beasiswa BSI
3072,72,0,3,3.09,18,Beasiswa BSI
3073,73,2,3,3.22,18,Beasiswa BSI
3074,74,0,3,3.16,18,Beasiswa BSI
3075,75,0,3,3.44,18,Beasiswa BSI
3076,76,2,4,3.71,18,Beasiswa BSI
3077,77,0,4,3.66,18,Beasiswa BSI
3078,78,0,4,3.47,18,Beasiswa BSI
3079,79,4,4,3.38,18,Beasiswa BSI
3080,80,2,4,3.32,18,Beasiswa BSI
3081,81,2,3,3.85,18,Beasiswa BSI
3082,82,0,3,3.26,18,Beasiswa BSI
3083,83,0,3,3.39,18,Beasiswa BSI
3084,84,0,3,3.09,18,Beasiswa BSI
3085,85,4,2,3.28,18,Beasiswa BSI
3086,86,0,4,3.11,18,Beasiswa BSI
3087,87,1,3,3.49,18,Beasiswa BSI
3088,88,0,3,3.79,18,Beasiswa BSI
3089,89,2,3,3.26,18,Beasiswa BSI
3090,90,2,3,3.41,18,Beasiswa BSI
3091,91,1,3,3.5,18,Beasiswa BSI
3092,92,3,3,3.97,18,Beasiswa BSI
3093,93,0,4,3.92,18,Beasiswa BSI
3094,94,0,4,3.29,18,Beasiswa BSI
3095,95,0,3,3.05,18,Beasiswa BSI
3096,96,1,4,3.39,18,Beasiswa BSI
3097,97,0,2,3.51,18,Beasiswa BSI
3098,98,0,4,3.32,18,Beasiswa BSI
3099,99,0,4,3.1,18,Beasiswa BSI
3100,100,2,3,3.78,18,Beasiswa BSI
3101,101,0,3,3.28,18,Beasiswa BSI
3102,102,2,2,3.51,18,Beasiswa BSI
3103,103,0,4,3.24,18,Beasiswa BSI
3104,104,0,3,3.52,18,Beasiswa BSI
3105,105,2,4,3.8,18,Beasiswa BSI
3106,106,0,3,3.5,18,Beasiswa BSI
3107,107,3,4,3.19,18,Beasiswa BSI
3108,108,0,3,3.3,18,Beasiswa BSI
3109,109,2,3,3.54,18,Beasiswa BSI
3110,110,2,4,3.93,18,Beasiswa BSI
3111,111,2,3,3.41,18,Beasiswa BSI
3112,112,1,3,3.15,18,Beasiswa BSI
3113,113,2,3,3.77,18,Beasiswa BSI
3114,114,2,2,3.39,18,Beasiswa BSI
3115,115,0,3,3.56,18,Beasiswa BSI
3116,116,2,4,3.01,18,Beasiswa BSI
3117,117,2,4,3.77,18,Beasiswa BSI
3118,118,2,3,3.86,18,Beasiswa BSI
3119,119,3,3,3.6,18,Beasiswa BSI
3120,120,4,3,3.97,18,Beasiswa BSI
3121,121,2,4,3.27,18,Beasiswa BSI
3122,122,2,3,3.48,18,Beasiswa BSI
3123,123,2,4,3.14,18,Beasiswa BSI
3124,124,2,3,3.28,18,Beasiswa BSI
3125,125,0,3,3.43,18,Beasiswa BSI
3126,126,3,4,3.8,18,Beasiswa BSI
3127,127,4,3,3.98,18,Beasiswa BSI
3128,128,0,3,3.89,18,Beasiswa BSI
3129,129,2,4,3.92,18,Beasiswa BSI
3130,130,4,3,3.84,18,Beasiswa BSI
3131,131,3,3,3.3,18,Beasiswa BSI
3132,132,1,4,3.86,18,Beasiswa BSI
3133,133,4,3,3.77,18,Beasiswa BSI
3134,134,1,3,3.24,18,Beasiswa BSI
3135,135,0,4,3.87,18,Beasiswa BSI
3136,136,0,4,3.57,18,Beasiswa BSI
3137,137,2,3,3.8,18,Beasiswa BSI
3138,138,2,3,3.93,18,Beasiswa BSI
3139,139,2,4,3.15,18,Beasiswa BSI
3140,140,2,4,3.42,18,Beasiswa BSI
3141,141,0,4,3.94,18,Beasiswa BSI
3142,142,2,3,3.81,18,Beasiswa BSI
3143,143,2,3,3.03,18,Beasiswa BSI
3144,144,2,3,3.9,18,Beasiswa BSI
3145,145,0,4,3.26,18,Beasiswa BSI
